Country,Commodity,Attribute,Version,Unit,Year,Value
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T dry matter,2009,3.75633192038851
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T dry matter,2010,4.04516838946556
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T dry matter,2011,2.20901886626901
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T dry matter,2012,3.55249301062071
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T dry matter,2013,2.43942306031925
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T dry matter,2014,2.07081969634544
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2000,0.461098828611126
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2001,0.453019789472234
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2002,0.339925040678607
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2003,0.49695094589189
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2004,0.359398360213017
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2005,0.402637898304585
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2006,0.186487314180087
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2007,0.280431904930136
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2008,0.096257319232932
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2009,0.070952936691375
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2010,0.076408736694924
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2011,0.041725912163861
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2012,0.06710264615089
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2013,0.046077991410411
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fat dry matter,2014,0.039115483383283
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2000,27.1234603469871
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2001,26.6482227533772
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2002,19.9955905105323
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2003,29.2324084099205
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2004,21.1410798881711
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2005,23.6845821138898
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2006,10.9698419460649
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2007,16.4959943106198
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2008,5.66219521568896
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2009,4.17370213376501
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2010,4.49463154385062
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2011,2.45446540696556
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2012,3.94721445624523
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2013,2.71047006702139
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T fresh matter,2014,2.30091077371716
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2000,1.86473790156771
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2001,1.8320653169595
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2002,1.37469684959865
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2003,2.00972808110528
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2004,1.45344924442587
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2005,1.62831502269838
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2006,0.754176634888943
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2007,1.13409961050471
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2008,0.389275921644836
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2009,0.286942022113715
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2010,0.309005919089194
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2011,0.168744496974329
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2012,0.271370994261581
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2013,0.186344817378767
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T other components dry matter,2014,0.158187615923146
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2000,5.99428474753353
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2001,5.88925723915564
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2002,4.41902551082587
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2003,6.4603622702854
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2004,4.67217866374225
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2005,5.23429265664348
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2006,2.42433507446827
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2007,3.64561474924537
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2008,1.25134514493214
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2009,0.922388173231548
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2010,0.99331357298884
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2011,0.542436855921175
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2012,0.872334396409082
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2013,0.599013885895914
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T protein dry matter,2014,0.508501281911856
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2000,16.0909928589871
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2001,15.8090581564355
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2002,11.8623840763719
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2003,17.3421262979551
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2004,12.5419456499998
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2005,14.0508783461705
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2006,6.50785873779393
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2007,9.78624862972399
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2008,3.35909731340614
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2009,2.4760487921082
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2010,2.66644016473777
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2011,1.45611160341866
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2012,2.34168497735165
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2013,1.60798636807358
Bulgaria,"Beans, dry","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2014,1.36501531719798
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2000,0.266256590509666
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2001,0.904684014869886
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2002,0.892823846908734
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2003,0.8892328285786
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2004,1.18158265277387
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2005,1.05680942933831
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2006,1.18564046777264
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2007,1.25483689538807
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2008,1.0519708029197
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2009,0.902665876777254
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2010,1.33392857142857
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2011,0.953773584905664
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2012,0.947890979883189
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2013,0.979206963249519
Bulgaria,"Beans, dry",Yield,Version 4,T/HA dry matter,2014,0.975681818181819
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2000,0.295840656121851
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2001,1.00520446096654
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2002,0.99202649656526
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2003,0.988036476198444
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2004,1.31286961419319
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2005,1.17423269926479
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2006,1.31737829752516
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2007,1.39426321709786
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2008,1.16885644768856
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2009,1.00296208530806
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2010,1.48214285714286
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2011,1.05974842767296
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2012,1.05321219987021
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2013,1.08800773694391
Bulgaria,"Beans, dry",Yield,Version 4,T/HA fresh matter,2014,1.08409090909091
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2000,2.23282911926551
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2001,1.28179405421689
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2002,0.93737912442336
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2003,2.11220355995787
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2004,2.11263753545834
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2005,0.637066491143719
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2006,0.488430257243791
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2007,0.457323044782417
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2008,1.03976705794021
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2009,0.854079989628522
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2010,0.648057163889835
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2011,0.236639890359421
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2012,0.304483434862073
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T dry matter,2013,0.36591677821357
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2000,22.3282911926551
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2001,12.8179405421689
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2002,9.3737912442336
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2003,21.1220355995787
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2004,21.1263753545834
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2005,6.37066491143719
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2006,4.88430257243791
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2007,4.57323044782417
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2008,10.3976705794021
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2009,8.54079989628522
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2010,6.48057163889835
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2011,2.36639890359421
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2012,3.04483434862073
Bulgaria,"Beans, green","Domestic Extraction, Total",Version 4,1000 T fresh matter,2013,3.6591677821357
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2000,4.5
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2001,1.524
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2002,1.107
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2003,1.966
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2004,1.738
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2005,0.988
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2006,0.556
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2007,0.683
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2008,1.148
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2009,0.837
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2010,0.654
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2011,0.262
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2012,0.344
Bulgaria,"Beans, green",Harvested Area,Version 4,1000 HA,2013,0.322
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2000,0.0175
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2001,0.0104875
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2002,0.007675
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2003,0.0177925
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2004,0.01811125
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2005,0.00508625
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2006,0.004015
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2007,0.0036625
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2008,0.00857625
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2009,0.00714625
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2010,0.0054025
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2011,0.00195125
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2012,0.002505
Bulgaria,"Beans, green",Production,Version 4,1000 T cellulose dry matter,2013,0.00310625
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2000,1.4
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2001,0.839
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2002,0.614
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2003,1.4234
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2004,1.4489
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2005,0.4069
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2006,0.3212
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2007,0.293
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2008,0.6861
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2009,0.5717
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2010,0.4322
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2011,0.1561
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2012,0.2004
Bulgaria,"Beans, green",Production,Version 4,1000 T dry matter,2013,0.2485
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2000,0.0455
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2001,0.0272675
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2002,0.019955
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2003,0.0462605
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2004,0.04708925
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2005,0.01322425
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2006,0.010439
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2007,0.0095225
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2008,0.02229825
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2009,0.01858025
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2010,0.0140465
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2011,0.00507325
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2012,0.006513
Bulgaria,"Beans, green",Production,Version 4,1000 T fat dry matter,2013,0.00807625
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2000,14
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2001,8.39
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2002,6.14
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2003,14.234
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2004,14.489
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2005,4.069
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2006,3.212
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2007,2.93
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2008,6.861
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2009,5.717
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2010,4.322
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2011,1.561
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2012,2.004
Bulgaria,"Beans, green",Production,Version 4,1000 T fresh matter,2013,2.485
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2000,0.0175
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2001,0.0104875
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2002,0.007675
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2003,0.0177925
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2004,0.01811125
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2005,0.00508625
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2006,0.004015
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2007,0.0036625
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2008,0.00857625
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2009,0.00714625
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2010,0.0054025
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2011,0.00195125
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2012,0.002505
Bulgaria,"Beans, green",Production,Version 4,1000 T other components dry matter,2013,0.00310625
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2000,0.34125
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2001,0.20450625
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2002,0.1496625
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2003,0.34695375
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2004,0.353169375
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2005,0.099181875
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2006,0.0782925
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2007,0.07141875
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2008,0.167236875
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2009,0.139351875
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2010,0.10534875
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2011,0.038049375
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2012,0.0488475
Bulgaria,"Beans, green",Production,Version 4,1000 T protein dry matter,2013,0.060571875
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2000,0.97825
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2001,0.58625125
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2002,0.4290325
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2003,0.99460075
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2004,1.012418875
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2005,0.284321375
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2006,0.2244385
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2007,0.20473375
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2008,0.479412375
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2009,0.399475375
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2010,0.30199975
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2011,0.109074875
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2012,0.1400295
Bulgaria,"Beans, green",Production,Version 4,1000 T sugar and starch dry matter,2013,0.173639375
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2000,0.009369363990819
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2001,0.004981925677711
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2002,0.003638239055292
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2003,0.007749044499473
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2004,0.007466719193229
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2005,0.002589081139296
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2006,0.001881378215547
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2007,0.00184903805978
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2008,0.003978838224253
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2009,0.003176749870357
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2010,0.002428214548623
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2011,0.000905748629493
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2012,0.001171042935776
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T cellulose dry matter,2013,0.00132070972767
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2000,0.749546219265506
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2001,0.398514654216889
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2002,0.29104122442336
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2003,0.619923159957869
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2004,0.597363735458337
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2005,0.207149891143719
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2006,0.150507257243791
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2007,0.147890744782417
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2008,0.318300357940209
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2009,0.254141989628522
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2010,0.194271463889835
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2011,0.072485890359421
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2012,0.093675134862073
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T dry matter,2013,0.10567507821357
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2000,0.024359946376129
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2001,0.012951806762049
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2002,0.009458821543759
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2003,0.020147115698631
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2004,0.019414469902396
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2005,0.006732410962171
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2006,0.004891983360423
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2007,0.004806498955429
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2008,0.010345179383057
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2009,0.008259349662927
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2010,0.00631335782642
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2011,0.002355546436681
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2012,0.003044711633017
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fat dry matter,2013,0.003434045291941
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2000,7.49546209265506
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2001,3.98514644216889
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2002,2.9104121442336
